month,day,hour,day of week,air_temp_f,3039 power (kW),3538 power (kW),4031 power (kW),6139 power (kW),7951 power (kW),8386 power (kW),8565 power (kW),9278 power (kW),power(kW)
4.0,30.0,19.0,0.0,71.92,2.00275,1.5659999999999998,2.29525,1.44875,0.5835,0.7185,2.17375,3.4165,14.204999999999998
4.0,30.0,20.0,0.0,72.08,2.5465,1.13475,2.6055,1.4445,0.6285,0.81275,1.6685,2.39675,13.237749999999998
4.0,30.0,21.0,0.0,72.17,4.7875,0.84325,3.1285,1.43775,0.60275,0.71875,2.53125,1.853,15.90275
4.0,30.0,22.0,0.0,71.66,4.9785,0.69,2.093,1.27875,0.6635,0.4635,1.6235,1.113,12.903749999999999
4.0,30.0,23.0,0.0,71.22,2.30625,0.5,1.034,1.0105,0.44575,0.348,1.233,1.45375,8.331249999999999
5.0,1.0,0.0,1.0,71.22,2.8095,0.39125,0.6045,0.638,0.42425,0.36675,1.12725,1.1335,7.494999999999999
5.0,1.0,1.0,1.0,71.08,2.24,0.319,0.557,0.61575,0.4155,0.37525,0.90575,1.4885,6.91675
5.0,1.0,2.0,1.0,71.05,1.68375,0.281,0.38875,0.60225,0.42775,0.329,0.87,1.1695,5.752000000000001
5.0,1.0,3.0,1.0,70.87,1.5655,0.28375,0.3765,0.61125,0.4235,0.34375,1.08175,1.08025,5.766249999999999
5.0,1.0,4.0,1.0,70.75,0.8655,0.303,0.36975,0.5965,0.958,0.35225,1.022,1.053,5.5200000000000005
5.0,1.0,5.0,1.0,70.26,0.76175,0.31875,0.3795,0.6555,0.5375,0.36175,0.9495,0.86025,4.8245000000000005
5.0,1.0,6.0,1.0,70.21,1.28175,0.27375,0.40275,0.81025,0.67925,0.8945,0.968,1.4365,6.7467500000000005
5.0,1.0,7.0,1.0,70.29,2.0575,0.24925,0.56575,1.0205,0.2685,0.3375,0.7595,1.3265,6.585000000000001
5.0,1.0,8.0,1.0,70.25,1.67325,0.539,0.39775,0.91525,0.325,0.70425,0.97,2.167,7.6915
5.0,1.0,9.0,1.0,70.43,1.6305,0.6809999999999999,1.23725,0.91375,0.753,0.74175,0.8725,2.73175,9.5615
5.0,1.0,10.0,1.0,71.43,1.1805,0.727,1.9315,0.64925,0.9805,0.63825,0.7325,1.5175,8.357000000000001
5.0,1.0,11.0,1.0,72.68,0.74625,0.3755,1.9215,0.628,1.096,0.7020000000000001,0.87525,4.75,11.0945
5.0,1.0,12.0,1.0,73.9,0.75225,1.232,0.93725,3.213,0.927,0.74,0.696,2.38375,10.881250000000001
5.0,1.0,13.0,1.0,75.59,0.7709999999999999,0.81925,0.5465,4.519,0.98175,0.74175,0.843,6.32725,15.549500000000002
5.0,1.0,14.0,1.0,77.52,0.72475,0.81025,0.7225,2.05525,0.5335,0.4835,0.71725,4.5305,10.5775
5.0,1.0,15.0,1.0,78.91,0.71525,1.37,0.7635,1.04575,0.273,0.52925,0.6845,1.969,7.350250000000001
5.0,1.0,16.0,1.0,78.96,0.6945,0.6809999999999999,0.654,1.215,0.35,0.54425,0.6765,1.21525,6.030500000000001
5.0,1.0,17.0,1.0,78.25,0.89375,0.843,0.53,1.283,1.02875,0.88125,1.46125,2.55875,9.47975
5.0,1.0,18.0,1.0,76.28,2.7260000000000004,0.32975,0.5015,1.344,0.3255,0.5529999999999999,2.13525,3.475,11.39
5.0,1.0,19.0,1.0,75.99,5.09875,0.42225,0.48475,1.22225,0.43625,0.58725,2.41725,2.94375,13.612499999999999
5.0,1.0,20.0,1.0,75.67,2.16375,0.3715,0.486,1.20275,0.59625,0.627,1.77975,2.8110000000000004,10.038
5.0,1.0,21.0,1.0,75.19,3.71275,0.6905,0.951,1.21975,0.66675,0.606,1.581,2.16075,11.5885
5.0,1.0,22.0,1.0,74.99,4.7205,0.41175,0.94725,3.013,0.74025,0.54625,1.29875,2.63175,14.309500000000002
5.0,1.0,23.0,1.0,74.93,3.66025,0.48325,0.75325,1.20225,0.55625,0.40225,1.56575,1.19175,9.815000000000001
5.0,2.0,0.0,2.0,74.6,2.6515,0.443,0.52275,0.75775,0.33925,0.419,1.33275,1.07625,7.542249999999999
5.0,2.0,1.0,2.0,73.82,2.624,0.32775,0.51075,0.66725,0.32675,0.3535,1.138,1.14,7.088
5.0,2.0,2.0,2.0,73.12,2.4795,0.30175,0.3385,0.66975,0.36075,0.36975,1.10725,1.05775,6.6850000000000005
5.0,2.0,3.0,2.0,72.92,0.6845,0.28,0.355,0.6755,0.35,0.35875,1.23925,1.42475,5.367750000000001
5.0,2.0,4.0,2.0,73.13,2.21825,0.272,0.35175,0.6775,0.328,0.34675,1.057,1.01075,6.261999999999999
5.0,2.0,5.0,2.0,73.45,1.055,0.38475,0.35075,0.67475,0.33175,0.4685,0.86925,1.0225,5.1572499999999994
5.0,2.0,6.0,2.0,73.95,2.09925,0.2285,0.47625,0.767,1.0665,0.73925,1.1055,1.393,7.875249999999999
5.0,2.0,7.0,2.0,74.1,1.74275,0.23,0.6315,0.9695,0.956,0.51325,0.85925,1.53625,7.4385
5.0,2.0,8.0,2.0,74.26,1.253,0.38025,0.3965,3.003,0.50175,0.9485,0.83675,0.9295,8.24925
5.0,2.0,9.0,2.0,75.17,0.7225,0.914,0.41125,2.555,0.4905,0.7659999999999999,0.5875,1.4975,7.94425
5.0,2.0,10.0,2.0,75.65,0.6775,0.86325,0.3925,1.51175,0.55075,0.6659999999999999,0.5770000000000001,2.0125,7.25125
5.0,2.0,11.0,2.0,77.68,0.65025,0.46625,0.4075,1.5975,0.955,0.52875,0.57425,4.5795,9.759
5.0,2.0,12.0,2.0,79.9,0.60625,0.8755,0.41725,1.69975,0.7005,0.74275,0.62125,4.2465,9.909749999999999
5.0,2.0,13.0,2.0,82.43,0.67725,1.287,0.693,1.844,0.76025,0.545,0.64575,2.38325,8.8355
5.0,2.0,14.0,2.0,84.69,0.68775,0.7875,0.62375,1.63275,0.61025,0.50425,0.619,3.9535,9.41875
5.0,2.0,15.0,2.0,84.87,0.63475,1.15075,0.64825,2.06425,0.41925,0.3975,1.1135,3.0975,9.525749999999999
5.0,2.0,16.0,2.0,85.64,1.3325,0.7685,0.7225,5.1575,0.4515,0.468,1.2775,4.77425,14.95225
5.0,2.0,17.0,2.0,85.61,3.1645,0.80875,1.24025,4.319,1.01675,0.65175,2.31075,4.11725,17.628999999999998
5.0,2.0,18.0,2.0,84.53,4.49375,0.58075,2.755,2.982,0.62825,0.76475,2.81275,3.189,18.206249999999997
5.0,2.0,19.0,2.0,83.02,4.7639999999999985,0.69575,2.91775,2.272,0.463,0.5105,2.5835,3.839,18.045499999999997
5.0,2.0,20.0,2.0,80.5,3.858,1.25725,2.80325,1.503,0.489,0.6195,1.8985,2.87125,15.299750000000001
5.0,2.0,21.0,2.0,78.8,3.65325,0.522,1.524,1.6435,0.525,0.7935,1.79525,3.1885,13.645
5.0,2.0,22.0,2.0,77.42,5.044,0.6575,0.7395,2.97875,0.54875,0.50475,1.49775,2.039,14.009999999999998
5.0,2.0,23.0,2.0,76.92,4.3345,0.368,1.1245,1.87425,1.1005,0.33125,1.399,1.8315,12.3635
5.0,3.0,0.0,3.0,76.83,4.20475,0.34175,0.70725,0.634,0.392,0.27425,1.37375,2.00675,9.934500000000002
5.0,3.0,1.0,3.0,76.48,2.66825,0.55475,0.6725,0.624,0.36125,0.32725,1.14975,1.83725,8.195
5.0,3.0,2.0,3.0,76.43,2.64325,0.309,0.48,0.61925,0.33775,0.267,1.135,1.64125,7.4325
5.0,3.0,3.0,3.0,76.32,2.3485,0.305,0.46825,0.5875,0.342,0.4415,1.20975,1.63675,7.339249999999999
5.0,3.0,4.0,3.0,76.29,2.291,0.31125,0.473,0.6275,0.379,0.3335,1.16475,1.712,7.291999999999999
5.0,3.0,5.0,3.0,76.11,0.8965,0.31725,0.618,0.59225,0.33925,0.5615,1.1025,1.46175,5.889
5.0,3.0,6.0,3.0,76.02,1.49425,0.31075,0.33525,0.6025,0.54,0.358,1.317,1.6455,6.60325
5.0,3.0,7.0,3.0,75.63,2.5215,0.3135,0.595,1.155,0.313,0.48075,0.8625,4.409,10.65025
5.0,3.0,8.0,3.0,75.68,1.854,0.83175,0.3545,1.071,0.47975,0.7859999999999999,0.90325,4.23725,10.5175
5.0,3.0,9.0,3.0,76.47,1.05625,0.88375,0.3595,3.725,0.39175,0.504,0.72025,3.7535,11.393999999999998
5.0,3.0,10.0,3.0,77.22,0.6809999999999999,0.233,0.37275,1.773,0.39175,0.3755,0.5805,4.19175,8.599250000000001
5.0,3.0,11.0,3.0,79.4,0.68225,0.23875,0.35575,1.6005,1.892,0.83075,0.58375,3.3055,9.48925
5.0,3.0,12.0,3.0,81.99,0.74975,1.31875,0.369,3.744,0.785,0.95225,0.594,2.81725,11.33
5.0,3.0,13.0,3.0,82.99,0.76875,0.78825,0.3625,2.08525,1.511,1.4955,0.596,2.2665,9.87375
5.0,3.0,14.0,3.0,83.11,0.6709999999999999,0.629,0.4485,1.999,1.77075,0.5615,0.596,4.09075,10.7665
5.0,3.0,15.0,3.0,83.84,0.66025,0.847,0.7465,1.56975,0.79075,0.304,1.159,4.669,10.74625
5.0,3.0,16.0,3.0,85.18,0.6225,1.18775,1.0585,1.59275,0.701,0.33275,1.63275,3.18375,10.31175
5.0,3.0,17.0,3.0,85.22,2.51725,0.7555,1.3965,1.17025,2.1225,0.3595,2.0445,3.32,13.686
5.0,3.0,18.0,3.0,84.08,6.70225,1.4015,2.0805,1.845,1.22825,0.6265,2.859,2.97325,19.716250000000002
5.0,3.0,19.0,3.0,82.81,5.933,1.46175,1.76775,2.096,1.25125,0.55325,2.36175,2.70975,18.1345
5.0,3.0,20.0,3.0,81.14,3.4875,0.8795,1.66425,1.7225,1.4169999999999998,0.55525,2.03975,2.6965,14.46225
5.0,3.0,21.0,3.0,79.74,2.45,0.662,1.079,1.9545,1.12575,0.50825,1.65475,1.9745,11.408750000000001
5.0,3.0,22.0,3.0,77.96,4.8855,0.428,1.06725,4.08,0.653,0.35175,1.815,2.05475,15.335250000000002
5.0,3.0,23.0,3.0,75.95,4.94625,0.51275,0.92,3.83825,0.964,0.34675,1.35975,2.01725,14.905000000000001
5.0,4.0,0.0,4.0,75.0,4.37925,0.2985,0.7605,0.95425,0.85025,0.2845,1.28275,1.91275,10.722750000000001
5.0,4.0,1.0,4.0,74.47,2.71675,0.503,0.6809999999999999,0.61375,0.401,0.271,1.231,1.268,7.685499999999999
5.0,4.0,2.0,4.0,74.28,2.5775,0.3175,0.31325,0.59525,0.387,0.30975,1.209,1.2905,6.999750000000001
5.0,4.0,3.0,4.0,73.86,1.4595,0.28575,0.457,0.6135,0.8515,0.30875,1.1285,0.644,5.7485
5.0,4.0,4.0,4.0,73.15,2.17575,0.2845,0.325,0.61025,0.3635,0.267,1.18975,1.2335,6.449250000000001
5.0,4.0,5.0,4.0,72.9,0.89925,0.348,0.33125,0.59975,0.377,0.6265,1.11925,0.67875,4.97975
5.0,4.0,6.0,4.0,72.58,1.3135,0.235,0.41275,0.7945,0.45125,0.73625,0.88625,1.4495,6.279
5.0,4.0,7.0,4.0,72.49,2.1285,0.29100000000000004,0.55625,1.39025,0.5875,0.329,0.87625,3.10075,9.2595
5.0,4.0,8.0,4.0,72.96,2.39625,0.499,0.4535,0.547,0.616,0.8545,0.85925,1.4745,7.7
5.0,4.0,9.0,4.0,72.9,1.81175,0.3695,0.537,0.5245,0.64125,1.633,0.66975,1.38175,7.568499999999999
5.0,4.0,10.0,4.0,70.7,1.7665,0.329,0.589,0.5835,0.4925,1.2445,0.72625,1.22075,6.952
5.0,4.0,11.0,4.0,63.4,1.59625,0.35600000000000004,0.4555,0.67175,0.364,0.88425,0.728,1.5715,6.62725
5.0,4.0,12.0,4.0,63.25,1.00425,0.28625,0.48725,0.85625,0.41125,0.83425,0.785,1.70525,6.36975
5.0,4.0,13.0,4.0,63.73,1.01325,0.2885,0.45,0.8290000000000001,0.6595,0.71425,0.76525,2.6775,7.3972500000000005
5.0,4.0,14.0,4.0,65.35,1.01875,0.262,0.635,0.7275,0.35175,0.937,0.63475,1.4425,6.009250000000001
5.0,4.0,15.0,4.0,65.96,0.96475,0.327,0.3195,1.88175,0.85275,0.942,0.78575,1.318,7.391500000000001
5.0,4.0,16.0,4.0,66.12,1.09275,0.2845,0.329,2.719,0.29875,0.6495,0.996,1.78475,8.154250000000001
5.0,4.0,17.0,4.0,66.02,1.83325,0.25525,0.616,1.223,0.41375,0.93525,3.438,2.28675,11.00125
5.0,4.0,18.0,4.0,65.95,3.1225,0.64975,1.51425,1.32825,0.3915,0.5589999999999999,3.688,1.81525,13.0685
5.0,4.0,19.0,4.0,65.35,1.45175,0.49,0.745,1.24325,0.4505,0.58275,1.25,1.87775,8.091
5.0,4.0,20.0,4.0,65.2,1.3259999999999998,0.44025,0.65925,1.29125,0.63225,0.665,1.39575,2.6755,9.08525
5.0,4.0,21.0,4.0,65.34,2.8310000000000004,0.31775,0.78775,1.3975,0.67675,0.7285,1.372,1.15375,9.265000000000002
5.0,4.0,22.0,4.0,65.71,2.8080000000000003,0.303,1.8855,2.07475,0.664,0.3815,0.7709999999999999,1.145,10.03275
5.0,4.0,23.0,4.0,65.79,3.974,0.30175,1.793,0.86325,0.3595,0.2685,1.15075,1.05925,9.770000000000001
5.0,5.0,0.0,5.0,65.75,2.866,0.27575,1.77825,0.66975,0.31775,0.26125,1.24625,1.0365,8.4515
5.0,5.0,1.0,5.0,65.69,1.89925,0.28125,1.76625,0.6405,0.31775,0.273,0.797,0.713,6.688000000000001
5.0,5.0,2.0,5.0,65.46,1.63525,0.2685,0.38275,0.6255,0.919,0.221,1.22225,0.65825,5.932499999999999
5.0,5.0,3.0,5.0,64.99,0.8435,0.26375,0.35725,0.63075,0.33925,0.27625,0.64875,0.53,3.8895
5.0,5.0,4.0,5.0,64.56,0.83475,0.267,0.35475,0.62525,0.337,0.246,1.08075,0.67825,4.42375
5.0,5.0,5.0,5.0,63.95,0.8565,0.33025,0.35700000000000004,0.6755,0.322,0.69575,0.644,0.61575,4.49675
5.0,5.0,6.0,5.0,63.25,0.86325,0.231,0.35675,0.63675,0.30325,0.61,1.01375,0.58825,4.603
5.0,5.0,7.0,5.0,62.78,0.8605,0.25125,0.35925,0.5865,0.50125,0.3135,0.66675,0.6785,4.217499999999999
5.0,5.0,8.0,5.0,63.71,1.3030000000000002,0.31,0.71825,0.60425,0.256,0.7040000000000001,0.6565,0.711,5.263000000000001
5.0,5.0,9.0,5.0,65.67,1.34075,0.24725,0.8955,1.168,0.24925,0.52325,0.76975,0.78125,5.9750000000000005
5.0,5.0,10.0,5.0,70.48,1.57825,0.23825,0.3885,1.3655,0.35,0.43925,0.79525,1.4355,6.5905000000000005
5.0,5.0,11.0,5.0,74.33,1.2025,0.231,0.3875,1.042,0.389,0.353,1.1165,2.421,7.1425
5.0,5.0,12.0,5.0,78.05,2.1975,0.2315,0.37375,1.22475,0.2835,0.37075,0.72425,2.563,7.968999999999999
5.0,5.0,13.0,5.0,80.4,1.18775,0.27725,0.36475,1.211,0.4635,0.45525,0.872,2.8835,7.715
5.0,5.0,14.0,5.0,81.38,1.36425,0.32375,0.36825,1.7415,0.60425,0.42225,0.942,2.69725,8.4635
5.0,5.0,15.0,5.0,83.39,1.34325,0.266,0.38375,2.20325,0.50275,0.43225,1.14675,2.75375,9.031749999999999
5.0,5.0,16.0,5.0,83.12,0.77175,0.59375,0.37025,2.14075,0.9725,1.487,1.052,2.8305,10.218499999999999
5.0,5.0,17.0,5.0,83.24,1.61325,0.518,0.35925,2.04225,1.47425,2.699,2.05575,2.91775,13.679499999999999
5.0,5.0,18.0,5.0,82.21,1.2965,0.67825,0.71,1.72575,1.79975,1.4280000000000002,2.6315,2.69775,12.967500000000001
5.0,5.0,19.0,5.0,81.14,2.41325,0.26125,0.9055,1.5825,1.38625,1.3325,2.54775,2.54425,12.97325
5.0,5.0,20.0,5.0,77.67,4.59625,0.96275,0.69075,3.00775,1.5865,0.892,1.2275,2.508,15.471499999999999
5.0,5.0,21.0,5.0,71.78,3.06575,0.402,0.52225,1.49725,0.622,0.46275,1.146,2.264,9.982
5.0,5.0,22.0,5.0,68.61,2.3885,0.358,0.5325,5.95225,0.60825,0.28625,1.09225,2.66625,13.88425
5.0,5.0,23.0,5.0,65.92,3.547,0.299,0.675,4.8055,0.52475,0.311,1.03,1.51,12.70225
5.0,6.0,0.0,6.0,63.64,1.47775,0.2775,0.5135,1.83875,0.43425,0.27925,1.1285,1.17575,7.12525
5.0,6.0,1.0,6.0,62.12,1.836,0.2875,0.34125,0.67025,0.36825,0.243,1.07275,0.82,5.639
5.0,6.0,2.0,6.0,60.29,3.43075,0.2665,0.36,0.604,0.32225,0.417,1.022,1.07275,7.495250000000001
5.0,6.0,3.0,6.0,59.97,2.8480000000000003,0.2835,0.34700000000000003,0.66825,0.306,0.33175,0.63575,0.7665,6.186750000000001
5.0,6.0,4.0,6.0,58.88,2.47325,0.39725,0.348,0.638,0.3375,0.2505,0.943,0.77975,6.167249999999999
5.0,6.0,5.0,6.0,58.83,2.11,0.38275,0.35775,0.64075,0.8875,0.5385,0.70675,0.7659999999999999,6.390000000000001
5.0,6.0,6.0,6.0,58.55,0.967,0.24325,0.3385,0.69475,0.27175,0.60475,0.63675,0.75725,4.514
5.0,6.0,7.0,6.0,57.33,0.69025,0.312,0.35025,0.728,0.725,0.33175,0.64075,0.6995,4.4775
5.0,6.0,8.0,6.0,61.22,1.08025,0.311,0.35125,0.91175,0.43575,0.58375,0.7785,0.7475,5.19975
5.0,6.0,9.0,6.0,69.0,1.707,0.4965,1.43375,2.02825,0.43675,0.605,0.64525,0.87925,8.23175
5.0,6.0,10.0,6.0,75.04,1.58025,0.2715,2.0580000000000003,3.36475,0.30625,0.435,1.63725,1.403,11.056000000000001
5.0,6.0,11.0,6.0,79.11,0.92725,0.2925,4.497,1.08325,0.3725,0.4295,2.905,2.5285,13.035499999999999
5.0,6.0,12.0,6.0,81.54,1.7545,0.26575,2.12825,1.10875,0.33275,0.4175,2.0995,2.8375,10.9445
5.0,6.0,13.0,6.0,83.62,2.0365,0.3035,1.5619999999999998,1.446,0.34275,0.38525,0.72675,3.0335,9.83625
5.0,6.0,14.0,6.0,85.5,1.91425,0.33025,0.51525,2.2430000000000003,0.3015,0.40375,3.73,3.229,12.667000000000002
5.0,6.0,15.0,6.0,86.58,3.3495,1.07225,0.3665,2.29625,0.97775,0.47725,2.17775,3.7415,14.45875
5.0,6.0,16.0,6.0,87.26,3.48825,0.88725,1.72575,1.62075,2.63175,0.4865,2.9360000000000004,4.24375,18.02
5.0,6.0,17.0,6.0,86.9,4.7465,1.0305,3.60875,1.5115,2.3385,0.8540000000000001,2.9435,3.4145,20.44775
5.0,6.0,18.0,6.0,86.34,4.51,0.46475,5.789,1.7815,1.66,0.623,2.564,3.8805,21.27275
5.0,6.0,19.0,6.0,84.36,5.5315,0.792,1.97075,0.8665,1.5435,0.424,2.92025,3.6095,17.657999999999998
5.0,6.0,20.0,6.0,80.11,5.38925,1.145,1.55075,0.835,1.2815,0.5870000000000001,2.391,3.43925,16.618750000000002
5.0,6.0,21.0,6.0,74.89,4.2775,0.87925,1.1295,0.946,1.10875,0.67125,3.9125,2.7415,15.66625
5.0,6.0,22.0,6.0,70.47,3.20325,0.4135,0.99975,2.6905,0.933,0.31175,1.741,2.966,13.25875
5.0,6.0,23.0,6.0,67.9,4.651,0.3165,2.275,0.8345,0.41,0.24975,1.49425,3.77975,14.010750000000002
5.0,7.0,0.0,0.0,65.91,3.57625,0.31675,2.169,0.72725,0.353,0.28575,1.18825,0.9915,9.60775
5.0,7.0,1.0,0.0,64.48,2.46125,0.29075,1.8185,0.65625,0.326,0.25925,1.12275,0.778,7.71275
5.0,7.0,2.0,0.0,63.38,2.2765,0.28675,1.7785,0.60625,0.38325,0.222,1.09125,0.76025,7.404750000000001
5.0,7.0,3.0,0.0,62.7,2.39725,0.28675,1.0490000000000002,0.62175,0.364,0.25825,0.70075,0.8109999999999999,6.488750000000001
5.0,7.0,4.0,0.0,61.97,0.95275,0.27825,0.34775,0.60525,0.33975,0.275,1.0305,0.72675,4.555999999999999
5.0,7.0,5.0,0.0,61.04,0.8415,0.348,0.3555,0.608,0.33425,0.22825,1.02425,0.67475,4.4145
5.0,7.0,6.0,0.0,59.94,1.5395,0.24525,0.34925,0.6215,0.33975,0.79275,0.7845,0.825,5.4975
5.0,7.0,7.0,0.0,59.03,2.32825,0.243,0.53275,0.8320000000000001,1.15675,0.67075,0.715,1.12775,7.606249999999999
5.0,7.0,8.0,0.0,63.16,1.844,0.3735,0.42625,0.716,0.48125,0.60775,0.8405,1.0335,6.322750000000001
5.0,7.0,9.0,0.0,70.41,0.88375,0.257,0.3855,0.80175,0.3795,0.50825,0.61675,1.4795,5.312
5.0,7.0,10.0,0.0,77.89,0.733,0.262,0.40325,0.8109999999999999,0.557,0.34225,0.58175,1.981,5.67125
5.0,7.0,11.0,0.0,81.59,0.7625,0.3015,0.5515,0.96175,1.00575,0.90975,0.57025,1.826,6.888999999999999
5.0,7.0,12.0,0.0,84.76,0.7135,0.279,0.532,0.98325,0.3075,0.434,0.59025,2.88625,6.725750000000001
5.0,7.0,13.0,0.0,86.33,0.7190000000000001,0.2785,0.638,0.97125,0.4085,0.3675,0.601,3.93275,7.9165
5.0,7.0,14.0,0.0,87.66,0.65225,0.92325,0.49025,1.98125,0.8059999999999999,0.5025,0.6185,4.2695,10.2435
5.0,7.0,15.0,0.0,89.34,0.69075,0.90725,0.9065,2.37375,1.117,0.348,1.30875,3.3110000000000004,10.963
5.0,7.0,16.0,0.0,90.21,0.78525,1.4509999999999998,2.15975,3.5010000000000003,1.6475,0.3665,2.57875,3.47275,15.962499999999999
5.0,7.0,17.0,0.0,90.57,4.874,0.88975,2.5035,2.05875,1.97125,1.1205,3.0435,3.698,20.15925
5.0,7.0,18.0,0.0,89.34,3.48475,1.266,1.765,2.024,1.78325,0.72225,2.9335,2.8635,16.84225
5.0,7.0,19.0,0.0,87.92,5.2215,1.69625,2.39525,2.63525,1.887,0.4725,2.92925,3.47125,20.70825
5.0,7.0,20.0,0.0,83.32,5.4295,1.0590000000000002,3.52875,1.0505,1.99975,1.07525,2.37825,3.09125,19.61225
5.0,7.0,21.0,0.0,78.15,5.08,1.1425,2.8160000000000003,1.20525,2.069,1.10275,2.021,3.00475,18.441250000000004
5.0,7.0,22.0,0.0,74.03,4.78075,0.4005,4.12,3.50225,1.193,0.72675,1.56225,2.33675,18.622249999999998
5.0,7.0,23.0,0.0,71.35,4.95425,0.62875,3.71075,0.91425,1.0945,0.27425,1.9065,1.4285,14.911749999999998
5.0,8.0,0.0,1.0,71.83,3.46975,0.322,2.44075,0.70925,0.92675,0.30625,1.11525,1.384,10.674
5.0,8.0,1.0,1.0,71.65,2.88425,0.30375,2.23125,0.688,0.45925,0.31275,1.082,1.2885,9.249749999999999
5.0,8.0,2.0,1.0,69.81,2.81075,0.3265,0.929,0.627,0.38175,0.27525,1.033,1.16275,7.546
5.0,8.0,3.0,1.0,68.97,2.11775,0.30125,0.38525,0.6275,0.39375,0.2665,1.181,0.6809999999999999,5.954
5.0,8.0,4.0,1.0,67.51,1.15375,0.3075,0.391,0.5885,0.36425,0.30625,1.11875,0.6275,4.8575
5.0,8.0,5.0,1.0,66.45,0.86275,0.285,0.39325,0.58075,0.35475,0.38475,0.67075,0.6275,4.1594999999999995
5.0,8.0,6.0,1.0,65.62,1.02925,0.3405,0.44625,0.765,0.884,0.81125,1.2755,0.5585,6.110250000000001
5.0,8.0,7.0,1.0,64.3,1.71075,0.33275,0.934,2.61375,0.35600000000000004,0.319,0.8220000000000001,1.6915,8.77975
5.0,8.0,8.0,1.0,67.15,2.40825,0.47325,0.53675,1.7045,0.50375,0.7535,0.68975,0.812,7.88175
5.0,8.0,9.0,1.0,72.07,1.7465,0.313,0.4370000000000001,1.021,0.417,0.37175,0.65725,1.6,6.563500000000001
5.0,8.0,10.0,1.0,76.4,1.672,0.343,0.43525,1.0395,0.45675,0.34925,0.65575,2.786,7.737500000000001
5.0,8.0,11.0,1.0,80.32,0.95225,0.321,0.4265,1.054,1.6665,0.4255,0.65725,4.08825,9.591250000000002
5.0,8.0,12.0,1.0,83.75,0.92975,0.71575,0.49025,1.20125,1.76475,0.32475,0.758,3.4855,9.67
5.0,8.0,13.0,1.0,84.47,2.3725,1.16475,0.60675,1.80225,1.44925,0.40525,0.6579999999999999,4.2055,12.66425
5.0,8.0,14.0,1.0,86.76,1.71,1.393,1.15025,2.49225,1.327,0.39325,1.12525,4.17175,13.76275
5.0,8.0,15.0,1.0,87.12,2.83275,1.48075,1.16175,1.904,1.25525,0.40825,1.26025,4.79825,15.10125
5.0,8.0,16.0,1.0,87.25,3.06925,1.78525,1.20975,4.50375,1.335,0.48175,2.016,4.91025,19.311
5.0,8.0,17.0,1.0,86.64,1.98325,1.34125,1.8155,1.82775,1.91075,0.67225,2.4605,2.7435,14.754749999999998
5.0,8.0,18.0,1.0,86.76,3.2735,1.52775,2.09925,2.67,1.2685,1.03775,2.7285,3.3265,17.931749999999997
5.0,8.0,19.0,1.0,86.27,5.50275,1.0490000000000002,2.1845,1.9795,0.9595,0.66925,2.864,3.459,18.6675
5.0,8.0,20.0,1.0,82.81,5.59725,1.0755,1.66925,2.107,1.06925,0.68525,2.11575,3.8625,18.181749999999997
5.0,8.0,21.0,1.0,79.32,4.39125,0.77675,1.2675,2.352,1.46875,0.7665,2.08825,2.967,16.078
5.0,8.0,22.0,1.0,76.44,4.73825,0.639,1.25625,3.964,0.77,0.76775,1.3785,3.83725,17.351
5.0,8.0,23.0,1.0,74.65,4.7425,0.335,1.20675,0.8955,0.64525,0.4705,1.433,2.13275,11.86125
5.0,9.0,0.0,2.0,71.42,2.7595,0.3005,0.77775,0.736,0.58175,0.312,1.15375,1.62975,8.251
5.0,9.0,1.0,2.0,69.93,2.81,0.324,0.462,0.63175,0.5965,0.2945,1.14225,1.1725,7.4335
5.0,9.0,2.0,2.0,67.93,2.4105,0.31075,0.3595,0.62275,0.55625,0.42725,1.097,0.69975,6.483750000000001
5.0,9.0,3.0,2.0,66.72,1.78775,0.316,0.36125,0.6235,0.414,0.289,1.05225,1.103,5.94675
5.0,9.0,4.0,2.0,66.55,1.4765,0.32275,0.34700000000000003,0.62025,0.3625,0.309,0.6525,0.775,4.8655
5.0,9.0,5.0,2.0,66.76,0.7085,0.36775,0.37325,0.62525,0.84725,0.62975,1.03175,0.63575,5.21925
5.0,9.0,6.0,2.0,66.59,1.38075,0.3295,0.46475,0.6729999999999999,0.314,0.8029999999999999,1.084,1.46775,6.51675
5.0,9.0,7.0,2.0,66.79,2.645,0.41775,0.66225,1.1185,0.33625,0.361,0.86675,0.72975,7.137249999999999
5.0,9.0,8.0,2.0,67.39,2.78325,0.35625,0.35200000000000004,1.10475,0.474,0.7835,0.7909999999999999,1.73825,8.383000000000001
5.0,9.0,9.0,2.0,70.35,2.0785,0.26325,0.4445,1.04775,0.34575,0.6920000000000001,0.78375,3.33925,8.99475
5.0,9.0,10.0,2.0,73.96,0.77,0.2525,0.47925,0.74625,0.29675,0.35925,0.7265,3.26375,6.8942499999999995
5.0,9.0,11.0,2.0,77.35,1.742,0.26675,0.5805,1.31425,0.85175,0.3315,0.753,1.7215,7.56125
5.0,9.0,12.0,2.0,80.1,1.98875,0.24075,0.536,1.189,0.53525,1.40375,0.58025,1.8315,8.30525
5.0,9.0,13.0,2.0,82.71,1.29125,0.63225,0.53025,1.7435,0.86525,0.58475,0.62975,3.35175,9.62875
5.0,9.0,14.0,2.0,83.75,2.55925,0.75525,0.5395,1.46,0.93825,0.7195,0.7675,2.78625,10.525500000000001
