month,day,hour,day of week,air_temp_f,3039 power (kW),3538 power (kW),4031 power (kW),6139 power (kW),7951 power (kW),8386 power (kW),8565 power (kW),9278 power (kW)
,,,,,,,,,,,,
2,24,4,5,68.19,3.76375,0.3935,0.28025,0.682,0.318,0.341,0.60675,0.628
,,,,,,,,,,,,
2,24,5,5,69.1,1.71925,0.23675,0.27625,0.5955,0.81825,1.10325,0.633,0.551
,,,,,,,,,,,,
2,24,6,5,69.28,0.669,0.23325,0.29475,0.947,0.66625,1.15825,0.578,0.76
,,,,,,,,,,,,
2,24,7,5,69.34,1.5165,0.2015,0.4165,0.76475,0.45,0.46775,0.66,0.587
,,,,,,,,,,,,
2,24,8,5,69.52,3.04975,0.41925,0.2925,0.7935,0.4395,1.306,0.617,0.64575
,,,,,,,,,,,,
2,24,9,5,70.13,3.514,0.36175,0.55425,0.76025,0.514,0.95725,0.94025,0.51675
,,,,,,,,,,,,
2,24,10,5,71.74,1.601,0.3195,0.51775,1.21225,0.366,0.72575,0.801,1.09825
,,,,,,,,,,,,
2,24,11,5,72.09,1.7965,0.311,0.49725,1.2415,0.31225,1.1285,0.66575,1.015
,,,,,,,,,,,,
2,24,12,5,72.66,1.65175,0.26975,0.50775,1.2095,0.266,1.30325,0.66375,2.00675
,,,,,,,,,,,,
2,24,13,5,73.23,0.7875,0.256,0.438,1.21675,0.43675,1.1605,0.919,1.6835
,,,,,,,,,,,,
2,24,14,5,73.45,1.01625,0.268,1.812,1.28625,0.37725,0.41125,0.73625,1.36575
,,,,,,,,,,,,
2,24,15,5,74.29,1.07225,0.33325,1.8545,1.31975,0.32925,0.44225,0.738,1.0105
,,,,,,,,,,,,
2,24,16,5,74.38,0.91025,0.537,1.89975,0.81125,2.50375,0.73725,0.729,1.011
,,,,,,,,,,,,
2,24,17,5,74.06,0.91875,0.3745,1.29375,0.762,1.706,2.32125,1.30925,1.0805
,,,,,,,,,,,,
2,24,18,5,72.83,0.92825,0.418,0.43325,0.77125,0.61475,1.0415,4.20625,3.03625
,,,,,,,,,,,,
2,24,19,5,70.44,3.43125,0.3935,0.36625,0.94825,0.40175,0.48825,2.8925,2.56425
,,,,,,,,,,,,
2,24,20,5,68.69,2.1525,0.39,0.348,1.25625,0.55075,0.45675,2.2785,0.92225
,,,,,,,,,,,,
2,24,21,5,66.36,2.129,0.75175,0.365,1.11475,0.98125,0.33275,2.57525,1.473
,,,,,,,,,,,,
2,24,22,5,64.27,1.72325,0.52375,1.52975,1.20325,0.543,0.30375,1.54925,1.34425
,,,,,,,,,,,,
2,24,23,5,62.87,3.99225,0.33075,1.74725,0.9605,0.32125,0.328,0.6945,0.76075
,,,,,,,,,,,,
2,25,0,6,62.3,4.1535,0.24875,1.6775,0.7545,0.2935,0.29275,0.7675,0.7585
,,,,,,,,,,,,
2,25,1,6,61.05,3.7195,0.274,1.68825,0.74,0.31725,0.33125,1.1575,2.7795
,,,,,,,,,,,,
2,25,2,6,60.75,3.64625,0.2465,1.40825,0.635,0.29725,0.29375,0.652,1.01375
,,,,,,,,,,,,
2,25,3,6,60.25,3.55175,0.24875,0.27275,0.89975,0.28575,0.31175,0.582,0.85175
,,,,,,,,,,,,
2,25,4,6,59.3,3.62875,0.21275,0.28725,0.56475,0.28575,0.3135,0.667,0.59725
,,,,,,,,,,,,
2,25,5,6,58.41,3.58375,0.22025,0.287,0.60325,0.8535,0.8255,0.5645,0.495
,,,,,,,,,,,,
2,25,6,6,58.21,3.50575,0.19475,0.27,0.62825,0.3335,1.0665,0.6645,0.62075
,,,,,,,,,,,,
2,25,7,6,57.69,3.03125,0.2365,0.29925,0.70175,0.49975,0.835,0.599,0.65125
,,,,,,,,,,,,
2,25,8,6,57.43,1.35875,0.29775,0.4405,0.81375,1.3415,0.7275,0.70525,0.609
,,,,,,,,,,,,
2,25,9,6,57.6,1.3335,0.403,0.71875,0.772,0.4325,0.42875,0.90275,0.63625
,,,,,,,,,,,,
2,25,10,6,58.15,1.56375,0.3935,0.933,0.78275,0.30875,0.4535,0.875,0.679
,,,,,,,,,,,,
2,25,11,6,59.61,1.2405,0.50475,0.62575,1.05,0.29325,0.4205,0.63875,1.56275
,,,,,,,,,,,,
2,25,12,6,60.71,1.2745,0.35075,0.836,1.63325,0.413,0.4275,0.6885,0.81025
,,,,,,,,,,,,
2,25,13,6,60.36,1.656,0.448,2.99925,1.369,0.26475,0.38725,0.66375,0.72175
,,,,,,,,,,,,
2,25,14,6,58.93,2.2125,1.35,1.36075,1.15275,0.46375,0.45475,0.70325,0.5905
,,,,,,,,,,,,
2,25,15,6,62.54,2.2175,0.98525,0.57775,1.11075,0.24925,0.647,0.69325,0.83375
,,,,,,,,,,,,
2,25,16,6,63.82,2.09,0.31625,0.537,1.128,0.2515,0.53475,0.67175,0.794
,,,,,,,,,,,,
2,25,17,6,63.79,3.06525,0.32975,0.6145,0.96975,1.20675,0.47825,0.793,0.895
,,,,,,,,,,,,
2,25,18,6,62.61,2.37225,0.37275,0.6185,0.9335,0.6325,1.7005,0.882,1.146
,,,,,,,,,,,,
2,25,19,6,59.61,2.246,0.619,0.7665,1.1885,0.76275,0.924,2.044,2.1325
,,,,,,,,,,,,
2,25,20,6,56.05,2.8125,0.44975,0.695,1.24775,0.716,0.685,1.545,0.925
,,,,,,,,,,,,
2,25,21,6,54.42,1.80625,0.3975,1.29625,1.38875,0.68625,0.52725,0.897,4.08475
,,,,,,,,,,,,
2,25,22,6,52.96,1.11775,0.80775,3.97925,1.39475,1.045,0.3465,0.962,1.59125
,,,,,,,,,,,,
2,25,23,6,51.94,1.444,0.279,0.4075,0.85975,0.86,0.34775,1.15225,2.36925
,,,,,,,,,,,,
2,26,0,0,51.14,3.546,0.242,0.3005,0.82375,0.63825,0.3255,0.89925,1.82575
,,,,,,,,,,,,
2,26,1,0,50.99,3.4965,0.227,0.29575,0.74325,0.3705,0.32425,0.65525,1.55625
,,,,,,,,,,,,
2,26,2,0,50.44,3.46575,0.28975,0.30225,0.79925,0.9215,0.2955,0.7955,1.02625
,,,,,,,,,,,,
2,26,3,0,50.27,3.48575,0.21375,0.2895,0.72625,0.363,0.3225,0.6235,1.9085
,,,,,,,,,,,,
2,26,4,0,49.96,0.9865,0.3245,0.299,0.7365,1.655,0.47975,0.74325,2.00875
,,,,,,,,,,,,
2,26,5,0,49.64,0.91925,0.27025,0.3315,0.7015,0.29725,1.42425,0.676,1.45125
,,,,,,,,,,,,
2,26,6,0,49.1,1.2495,0.208,0.49575,0.844,0.35675,0.9595,0.88025,1.66725
,,,,,,,,,,,,
2,26,7,0,48.1,2.17175,0.35725,1.21075,1.1645,2.0465,1.2945,0.882,1.404
,,,,,,,,,,,,
2,26,8,0,48.27,2.43475,0.284,0.87275,0.81675,0.3665,1.35875,1.9005,1.79
,,,,,,,,,,,,
2,26,9,0,50.59,1.91125,0.2865,0.32425,0.82625,0.35725,0.67225,1.1605,1.96425
,,,,,,,,,,,,
2,26,10,0,55.6,0.8405,0.40725,0.3925,2.0165,1.777,0.89875,0.60675,1.832
,,,,,,,,,,,,
2,26,11,0,60.73,0.8285,0.34625,0.42725,4.192,1.036,0.7275,0.70375,0.7585
,,,,,,,,,,,,
2,26,12,0,63.9,0.82025,0.412,0.478,3.01225,0.4355,0.42925,0.63075,1.632
,,,,,,,,,,,,
2,26,13,0,65.84,0.83075,0.3745,0.52525,1.229,0.3435,0.42025,0.645,0.7355
,,,,,,,,,,,,
2,26,14,0,67.4,0.8315,0.207,0.42575,1.128,0.30525,0.37575,0.71925,0.7045
,,,,,,,,,,,,
2,26,15,0,67.13,0.81875,0.2435,0.329,2.39725,0.26825,0.39975,0.8765,0.6755
,,,,,,,,,,,,
2,26,16,0,67.99,0.7715,0.29775,0.29275,1.3765,0.2615,0.333,0.826,0.68775
,,,,,,,,,,,,
2,26,17,0,68.19,0.80975,0.406,0.647,0.98925,0.25025,1.349,0.7765,0.71875
,,,,,,,,,,,,
2,26,18,0,66.72,3.39775,0.40975,1.7795,1.0565,0.4295,0.79225,0.56175,2.697
,,,,,,,,,,,,
2,26,19,0,64.4,2.1345,0.59925,1.83025,1.2115,0.6625,0.982,0.915,2.44925
,,,,,,,,,,,,
2,26,20,0,62.17,2.667,0.87475,2.028,1.4055,0.564,0.596,0.8145,2.07525
,,,,,,,,,,,,
2,26,21,0,61.2,1.5555,0.4245,0.62725,1.71675,0.6855,0.2675,0.8155,1.03825
,,,,,,,,,,,,
2,26,22,0,58.98,1.13925,0.3015,2.29025,1.6815,1.06075,0.24425,2.79925,0.80525
,,,,,,,,,,,,
2,26,23,0,58.13,1.34875,0.21875,0.30275,0.6475,0.38475,0.206,0.659,0.81375
,,,,,,,,,,,,
2,27,0,1,57.88,3.3265,0.22875,0.2885,0.71975,0.34525,0.19775,0.6515,1.1035
,,,,,,,,,,,,
2,27,1,1,59.2,3.65825,0.2015,0.28425,0.644,0.317,0.1825,0.615,1.188
,,,,,,,,,,,,
2,27,2,1,59.76,3.608,0.21775,0.29175,0.72475,0.279,0.198,0.68075,0.90425
,,,,,,,,,,,,
2,27,3,1,59.14,3.5035,0.209,0.29075,0.688,0.296,0.196,0.5755,0.579
,,,,,,,,,,,,
2,27,4,1,59.33,3.77,0.19975,0.27425,0.90375,0.35425,0.1905,0.768,0.65975
,,,,,,,,,,,,
2,27,5,1,59.82,0.82725,0.28075,0.28875,0.863,0.29225,0.75925,0.57775,0.54775
,,,,,,,,,,,,
2,27,6,1,60.08,2.40575,0.192,0.314,0.88525,0.8345,0.54825,0.84175,1.087
,,,,,,,,,,,,
2,27,7,1,60.21,2.66275,0.3795,0.396,1.12975,0.29225,1.76225,0.894,1.2765
,,,,,,,,,,,,
2,27,8,1,61.5,1.8675,0.289,0.41675,0.6085,0.66225,2.639,0.741,0.6035
,,,,,,,,,,,,
2,27,9,1,62.54,1.87875,0.4535,0.285,1.0445,0.43675,2.61625,0.66925,0.60975
,,,,,,,,,,,,
2,27,10,1,63.58,1.87925,0.31525,0.36125,1.135,0.4015,2.30925,0.75,0.60975
,,,,,,,,,,,,
2,27,11,1,64.85,1.25825,0.644,0.40375,1.515,0.591,2.23925,0.643,0.63025
,,,,,,,,,,,,
2,27,12,1,66.92,0.901,0.55225,0.4415,1.0725,0.6125,2.35,0.691,0.58725
,,,,,,,,,,,,
2,27,13,1,70.39,0.87225,0.4065,0.497,0.96925,0.8235,2.5385,0.60925,0.5915
,,,,,,,,,,,,
2,27,14,1,75.14,0.83575,0.466,0.40425,0.8765,0.46875,2.60675,0.62825,0.512
,,,,,,,,,,,,
2,27,15,1,76.97,0.77525,0.3455,0.4105,0.82775,0.25075,2.62325,0.795,0.55
,,,,,,,,,,,,
2,27,16,1,78.6,0.8675,0.25675,0.40125,4.2425,0.2685,1.983,0.72075,0.54975
,,,,,,,,,,,,
2,27,17,1,79.61,0.93,0.44225,0.67575,1.205,0.433,0.56925,0.7345,0.53475
,,,,,,,,,,,,
2,27,18,1,77.5,3.51425,0.51475,2.2415,3.434,0.525,0.48625,1.3925,2.063
,,,,,,,,,,,,
2,27,19,1,74.46,2.1355,0.3805,1.91425,1.61975,1.22725,0.48,2.5955,1.33875
,,,,,,,,,,,,
2,27,20,1,72.51,3.474,0.362,2.01175,1.9625,0.71525,0.61675,2.538,1.29025
,,,,,,,,,,,,
2,27,21,1,71.08,1.4495,0.776,1.9975,3.11125,0.691,0.63525,2.3695,0.84525
,,,,,,,,,,,,
2,27,22,1,69.6,1.3375,0.37825,1.2385,5.0855,0.65125,0.281,2.2185,0.78175
,,,,,,,,,,,,
2,27,23,1,68.96,0.7615,0.29025,0.5705,0.96675,0.533,0.16975,1.01025,0.6155
,,,,,,,,,,,,
2,28,0,2,69.13,2.98875,0.254,0.57025,0.814,0.32075,0.187,1.46625,0.59575
,,,,,,,,,,,,
2,28,1,2,69.51,4.05875,0.27475,0.3465,0.7995,0.3505,0.1795,0.89,0.639
,,,,,,,,,,,,
2,28,2,2,69.95,3.938,0.20175,0.2795,0.77625,0.34475,0.13875,1.60675,0.57675
,,,,,,,,,,,,
2,28,3,2,69.76,3.8485,0.222,0.27775,0.69125,0.3145,0.172,0.7665,0.67075
,,,,,,,,,,,,
2,28,4,2,69.06,3.83725,0.1845,0.28525,0.65375,0.323,0.19,1.52375,0.5965
,,,,,,,,,,,,
2,28,5,2,68.88,3.475,0.21725,0.319,0.82475,0.742,0.65525,0.861,0.60175
,,,,,,,,,,,,
2,28,6,2,68.86,2.45875,0.18275,0.32875,0.90075,0.68225,0.961,1.75675,0.8795
,,,,,,,,,,,,
2,28,7,2,68.77,2.1995,0.22025,0.587,1.377,0.3785,1.74175,0.8835,0.746
,,,,,,,,,,,,
2,28,8,2,69.04,2.26275,0.40625,0.4365,0.94625,0.317,2.09125,1.2765,0.6235
,,,,,,,,,,,,
2,28,9,2,70.29,2.2275,0.40125,0.42775,1.2125,0.38475,1.97825,0.6925,0.62525
,,,,,,,,,,,,
2,28,10,2,71.84,2.00175,0.301,0.37425,1.23675,0.3625,2.03125,0.63925,0.6445
,,,,,,,,,,,,
2,28,11,2,73.11,2.19825,0.50625,0.315,1.26025,0.4185,2.1585,0.6355,0.5625
,,,,,,,,,,,,
2,28,12,2,74.97,1.19225,0.36375,0.45925,2.19325,0.522,2.1965,0.65775,0.56375
,,,,,,,,,,,,
2,28,13,2,76.83,1.13375,0.24925,0.53225,1.79,0.5605,2.20175,0.664,0.726
,,,,,,,,,,,,
2,28,14,2,80.28,1.81925,0.247,0.5675,1.19475,0.33625,2.02575,0.73,0.575
,,,,,,,,,,,,
2,28,15,2,80.59,2.60825,0.26575,0.48625,1.199,0.279,2.17875,0.94175,3.37725
,,,,,,,,,,,,
2,28,16,2,79.72,2.275,0.30875,0.41275,1.45325,0.283,1.6865,0.84025,3.2145
,,,,,,,,,,,,
2,28,17,2,79.05,2.0345,0.553,0.3715,1.49625,0.302,0.482,2.14625,2.282
,,,,,,,,,,,,
2,28,18,2,77.67,5.24675,0.804,1.19775,1.49475,0.57,0.73225,2.43425,1.3185
,,,,,,,,,,,,
2,28,19,2,75,4.73575,0.58375,1.975,1.19975,0.77875,0.44425,2.535,1.8985
,,,,,,,,,,,,
2,28,20,2,73.38,5.00575,0.499,1.47175,0.95875,1.44875,0.57175,4.53525,2.10225
,,,,,,,,,,,,
2,28,21,2,72.44,3.186,0.7095,0.62375,1.00875,0.578,0.47275,2.591,1.722
,,,,,,,,,,,,
2,28,22,2,71.81,4.26075,0.82325,1.118,4.02175,0.58975,0.582,2.54275,1.719
,,,,,,,,,,,,
2,28,23,2,71.41,4.56375,0.839,0.3435,0.834,0.9075,0.43375,3.3085,1.6575
,,,,,,,,,,,,
3,1,0,3,70.83,4.0295,0.24275,0.3635,0.755,1.03425,0.4225,2.1425,1.11675
,,,,,,,,,,,,
3,1,1,3,70.07,3.9625,0.213,0.335,0.7535,0.3405,0.42925,2.144,0.643
,,,,,,,,,,,,
3,1,2,3,63.82,3.84975,0.2195,0.31225,0.7725,0.35375,0.40925,2.07675,0.72575
,,,,,,,,,,,,
3,1,3,3,62.34,3.79625,0.23725,0.312,0.72675,0.31425,0.39075,2.04075,0.79275
,,,,,,,,,,,,
3,1,4,3,62.42,3.7755,0.21075,0.31025,0.74275,0.312,0.4145,2.0345,0.70375
,,,,,,,,,,,,
3,1,5,3,61.79,4.07775,0.19375,0.2995,0.749,0.3205,1.0455,2.036,0.599
,,,,,,,,,,,,
3,1,6,3,61.89,4.03925,0.22125,0.33225,0.867,0.8555,1.23575,2.22225,1.23375
,,,,,,,,,,,,
3,1,7,3,61.62,4.82625,0.20925,0.47175,1.604,0.2755,1.14225,0.7545,1.88675
,,,,,,,,,,,,
3,1,8,3,61.55,5.398,0.6045,0.292,2.96475,0.47725,1.323,0.70475,0.94475
,,,,,,,,,,,,
3,1,9,3,63.92,4.89875,0.591,0.30925,2.661,0.37575,0.612,1.1445,1.01525
,,,,,,,,,,,,
3,1,10,3,65.69,3.62975,0.505,0.30525,1.4615,0.28025,0.5675,1.004,0.99325
,,,,,,,,,,,,
3,1,11,3,66.69,4.5815,1.45025,0.36525,1.885,0.65725,1.12175,1.28175,0.9205
,,,,,,,,,,,,
3,1,12,3,67.02,2.71475,0.44775,0.3455,3.517,0.8415,0.881,0.967,0.83775
,,,,,,,,,,,,
3,1,13,3,65.71,2.87625,0.367,0.363,0.98375,0.81875,0.89375,0.631,0.83025
,,,,,,,,,,,,
3,1,14,3,65.86,1.6565,0.27475,0.5555,0.62975,0.462,0.56425,0.63025,1.43125
,,,,,,,,,,,,
3,1,15,3,65.49,1.10925,0.25025,0.37125,3.4555,0.2915,0.571,0.68525,1.3885
,,,,,,,,,,,,
3,1,16,3,64.4,0.853,0.22275,0.48675,1.33725,0.30325,0.882,0.738,1.0895
,,,,,,,,,,,,
3,1,17,3,62.27,1.1185,0.37075,0.53625,1.31125,0.3655,2.012,0.971,0.845
,,,,,,,,,,,,
3,1,18,3,60.16,4.62575,0.312,0.517,1.19575,0.5605,1.50975,2.0495,0.78675
,,,,,,,,,,,,
3,1,19,3,58.76,5.21475,0.2925,0.7125,1.07825,1.068,1.11175,2.2665,0.80175
,,,,,,,,,,,,
3,1,20,3,57.48,3.31,0.445,0.70325,1.27125,0.557,0.3595,2.10775,1.22975
,,,,,,,,,,,,
3,1,21,3,56.57,4.1475,0.86625,0.672,1.3595,0.56375,0.20575,1.709,1.92875
,,,,,,,,,,,,
3,1,22,3,55.31,3.58775,0.2805,1.257,4.46525,0.58175,0.2055,0.69025,2.4835
,,,,,,,,,,,,
3,1,23,3,54.17,3.76175,0.27125,0.72625,0.917,0.602,0.23325,0.64325,2.40625
,,,,,,,,,,,,
3,2,0,4,53.19,3.67425,0.20675,0.3155,0.872,0.33125,0.21575,0.6235,1.7625
,,,,,,,,,,,,
3,2,1,4,52.4,3.628,0.26975,0.29875,0.854,0.29575,0.1895,0.66175,1.0115
,,,,,,,,,,,,
3,2,2,4,51.17,3.56825,0.1985,0.305,0.88975,0.3025,0.27575,0.66125,0.65725
,,,,,,,,,,,,
3,2,3,4,50.38,3.57175,0.2145,0.29275,0.86025,0.84375,0.252,0.64725,0.71775
,,,,,,,,,,,,
3,2,4,4,49.98,3.13375,0.1825,0.2945,0.9135,0.337,0.21,0.62125,0.67575
,,,,,,,,,,,,
3,2,5,4,49.87,1.054,0.2115,0.29375,0.842,0.37375,0.41575,0.63025,0.68075
,,,,,,,,,,,,
3,2,6,4,51.27,1.64275,0.24825,0.3545,0.993,0.3315,0.989,0.814,1.04025
,,,,,,,,,,,,
3,2,7,4,50.62,2.385,0.3965,0.44025,1.2695,0.36925,1.004,0.88575,1.145
,,,,,,,,,,,,
3,2,8,4,52.12,2.41975,0.32975,0.428,0.95475,0.6785,0.94175,0.827,0.722
,,,,,,,,,,,,
3,2,9,4,54.96,1.865,0.25525,0.50225,1.05375,0.3375,0.83275,0.688,0.6935
,,,,,,,,,,,,
3,2,10,4,57.15,1.72725,0.365,0.44075,0.9955,0.2725,1.17275,0.83675,0.66975
,,,,,,,,,,,,
3,2,11,4,61.05,1.642,0.28525,0.4245,1.17075,0.307,1.33775,0.59025,0.6495
,,,,,,,,,,,,
3,2,12,4,65.19,1.31625,0.40775,0.41375,1.21225,0.59875,0.6755,0.61725,0.69375
,,,,,,,,,,,,
3,2,13,4,70.05,0.93875,0.4855,0.38175,1.18825,0.488,0.31325,0.62775,0.626
,,,,,,,,,,,,
3,2,14,4,71.42,0.9355,0.2685,0.374,1.234,1.00775,0.279,0.6265,0.57775
,,,,,,,,,,,,
3,2,15,4,72.81,0.92275,0.30525,0.629,1.26825,0.35625,0.3025,0.78975,0.66025
,,,,,,,,,,,,
3,2,16,4,72.9,1.8605,0.325,0.52125,1.657,0.325,0.4515,0.69,0.79575
,,,,,,,,,,,,
3,2,17,4,72.8,2.0585,0.44125,0.979,1.59375,0.43125,0.77875,0.7145,0.545
,,,,,,,,,,,,
3,2,18,4,71.91,0.925,0.82,2.0005,1.5675,0.4605,0.29275,1.015,0.52625
,,,,,,,,,,,,
3,2,19,4,68.04,0.94575,0.574,1.89575,1.34625,0.6205,0.288,2.46925,0.5185
,,,,,,,,,,,,
3,2,20,4,65.31,1.15975,0.38625,1.96425,1.54075,0.828,0.2295,2.29475,1.975
,,,,,,,,,,,,
3,2,21,4,64.09,4.324,0.4535,1.91375,1.53975,0.7655,0.29625,2.27075,2.05675
,,,,,,,,,,,,
3,2,22,4,62.32,3.85275,0.845,0.44625,4.06,0.57025,0.3845,0.854,3.60425
,,,,,,,,,,,,
3,2,23,4,61.39,3.78625,0.279,0.2995,0.8385,0.409,0.2425,0.7405,1.56125
,,,,,,,,,,,,
3,3,0,5,60.09,3.78725,0.3025,0.29525,0.79825,0.36975,0.21775,1.1675,0.58425
,,,,,,,,,,,,
3,3,1,5,57.99,3.6515,0.21625,0.29925,0.8105,0.87475,0.2085,0.6305,0.62575
,,,,,,,,,,,,
3,3,2,5,56.28,3.574,0.2195,0.297,0.817,0.30525,0.1875,0.63825,0.608
,,,,,,,,,,,,
3,3,3,5,55.11,3.56375,0.19375,0.296,0.808,0.2895,0.24475,0.671,0.63525
,,,,,,,,,,,,
3,3,4,5,53.85,3.49875,0.2045,0.29075,0.7945,0.35675,0.23075,0.68275,0.6075
,,,,,,,,,,,,
3,3,5,5,53.33,3.3915,0.245,0.28225,0.85675,0.34275,0.438,0.8045,0.61925
,,,,,,,,,,,,
3,3,6,5,53.11,0.79,0.29,0.29325,0.88925,0.35825,0.95775,0.598,0.63125
,,,,,,,,,,,,
3,3,7,5,53.62,0.81725,0.211,0.29475,1.1685,0.55175,0.82425,0.6365,0.543
,,,,,,,,,,,,
3,3,8,5,56.77,1.83,0.2405,0.5335,1.53575,0.878,0.56625,2.079,0.76225
,,,,,,,,,,,,
3,3,9,5,60.5,2.52525,0.31225,0.55175,1.5165,1.80225,0.75075,1.059,0.836
,,,,,,,,,,,,
3,3,10,5,63.4,1.69025,0.28225,0.3455,1.1985,0.49725,0.422,1.04875,0.69925
,,,,,,,,,,,,
3,3,11,5,65.66,1.11725,0.338,0.95775,1.18975,2.27875,1.91275,0.645,0.65575
,,,,,,,,,,,,
3,3,12,5,68.01,1.089,0.42975,1.7795,1.32525,0.40975,1.22125,0.43225,0.66425
,,,,,,,,,,,,
3,3,13,5,69.45,1.14375,0.3385,0.32525,1.3475,0.26125,1.33375,0.47575,0.57975
,,,,,,,,,,,,
3,3,14,5,70.94,1.3295,0.2835,0.30025,0.74475,0.2585,0.891,0.8135,0.60375
,,,,,,,,,,,,
3,3,15,5,69.86,1.3245,0.4305,0.29875,0.63625,1.2405,0.608,0.644,0.53325
,,,,,,,,,,,,
3,3,16,5,66.41,1.69775,0.37,0.29825,0.58375,2.0355,1.0615,0.47425,0.62375
,,,,,,,,,,,,
3,3,17,5,64.31,2.111,0.42425,0.94425,0.6075,2.25275,1.2525,0.19975,1.28125
,,,,,,,,,,,,
3,3,18,5,63.6,2.04925,0.3575,1.3985,0.62575,2.28225,1.03325,0.17375,2.788
,,,,,,,,,,,,
3,3,19,5,62.38,3.03675,0.38675,0.3515,0.64125,1.65625,0.30675,0.1765,2.4075
,,,,,,,,,,,,
3,3,20,5,62.27,2.38375,0.43475,0.329,0.69025,0.80025,0.442,1.59425,1.4825
,,,,,,,,,,,,
3,3,21,5,62.31,2.14375,0.97475,0.35975,1.221,1.01325,1.25475,1.271,1.64725
,,,,,,,,,,,,
3,3,22,5,62.47,1.1525,0.3505,0.51575,2.003,0.46075,0.72175,0.6305,2.86825
,,,,,,,,,,,,
3,3,23,5,62.92,1.43,0.29475,0.47775,1.59175,0.46325,0.25425,0.62275,0.636
,,,,,,,,,,,,
3,4,0,6,63.23,4.0895,0.2205,1.36475,0.928,0.338,0.21525,1.03925,0.6765
,,,,,,,,,,,,
3,4,1,6,63.41,4.25375,0.24875,1.732,0.8035,0.295,0.25775,0.93025,2.38275
,,,,,,,,,,,,
3,4,2,6,64.05,3.767,0.2135,1.7165,0.805,0.34725,0.1995,0.637,1.41275
,,,,,,,,,,,,
3,4,3,6,64.24,3.70875,0.21625,1.7225,0.83475,0.31775,0.21375,0.63225,0.62375
,,,,,,,,,,,,
3,4,4,6,64.45,3.813,0.20025,1.333,0.82325,0.29675,0.23625,0.62775,0.66525
,,,,,,,,,,,,
3,4,5,6,65.21,3.72525,0.29625,0.313,0.9775,0.303,0.743,1.467,0.61825
,,,,,,,,,,,,
3,4,6,6,65.57,3.6955,0.21575,0.31725,0.94575,0.313,1.09,0.60375,0.68425
,,,,,,,,,,,,
3,4,7,6,65.74,3.65925,0.28425,0.3465,0.93975,1.083,0.7845,0.6345,0.588
,,,,,,,,,,,,
3,4,8,6,66.17,3.248,0.47625,0.63125,0.955,0.54275,1.35275,0.78375,0.6995
,,,,,,,,,,,,
3,4,9,6,67.08,1.7305,0.691,1.00325,0.87475,0.76175,1.073,0.8315,0.91975
,,,,,,,,,,,,
3,4,10,6,68.07,1.665,0.77325,2.20825,1.44325,2.4735,0.48325,0.85775,1.42425
,,,,,,,,,,,,
3,4,11,6,69.59,1.6645,1.33125,0.36675,1.24375,1.23825,0.42825,2.469,1.522
,,,,,,,,,,,,
3,4,12,6,71.14,1.78025,1.06,0.3585,1.183,1.39975,1.06,0.71275,3.90825
,,,,,,,,,,,,
3,4,13,6,75.46,1.8945,0.7665,0.373,1.19,0.34575,0.2915,1.1275,4.74975
,,,,,,,,,,,,
3,4,14,6,77.21,1.82825,0.74325,0.685,2.1285,1.746,0.339,2.04325,3.3965
,,,,,,,,,,,,
3,4,15,6,77.9,1.7045,0.7665,3.822,0.803,1.0975,0.35175,0.80475,2.83975
,,,,,,,,,,,,
3,4,16,6,78.63,1.65125,0.751,0.897,0.764,0.5355,0.70775,0.69225,4.189
,,,,,,,,,,,,
3,4,17,6,78.8,2.17075,0.474,0.7465,0.81125,1.00225,0.701,1.45425,2.068
,,,,,,,,,,,,
3,4,18,6,77.28,4.1185,0.53325,0.56575,0.781,0.59275,0.87175,2.538,1.91875
,,,,,,,,,,,,
3,4,19,6,74.47,4.4385,0.66025,0.6735,0.84475,0.75775,1.4895,2.4475,2.637
,,,,,,,,,,,,
3,4,20,6,72.4,5.758,0.73475,0.67125,2.311,0.7325,1.047,4.3635,1.62125
,,,,,,,,,,,,
3,4,21,6,71,5.26475,0.8905,1.7345,1.574,0.7855,0.55125,3.3915,0.79275
,,,,,,,,,,,,
3,4,22,6,70.36,4.42875,0.3955,2.1865,1.53025,0.7535,0.28825,2.3495,0.88525
,,,,,,,,,,,,
3,4,23,6,70.44,4.618,0.28975,2.02875,0.7155,0.378,0.225,2.32025,1.16175
,,,,,,,,,,,,
3,5,0,0,70.57,4.03625,0.27025,1.93875,0.622,0.3365,0.22275,2.14825,1.11675
,,,,,,,,,,,,
3,5,1,0,70.78,4.04075,0.187,1.81475,0.63175,0.30675,0.24025,2.20925,0.646
,,,,,,,,,,,,
3,5,2,0,70.66,4.04925,0.21875,1.277,0.64375,0.32625,0.22575,2.19175,0.68925
,,,,,,,,,,,,
3,5,3,0,70.06,4.0535,0.19225,0.3405,0.72325,0.341,0.1885,2.13875,0.9925
,,,,,,,,,,,,
3,5,4,0,69.83,3.21075,0.20175,0.32625,0.66475,0.79375,0.2365,2.1935,0.628
,,,,,,,,,,,,
3,5,5,0,69.91,0.97075,0.21975,0.364,0.61725,0.294,0.26225,2.18775,0.6375
,,,,,,,,,,,,
3,5,6,0,70.01,1.565,0.224,0.4555,0.57725,0.36525,0.94725,2.415,1.47
,,,,,,,,,,,,
3,5,7,0,70.02,3.36375,0.3845,0.5545,2.53875,0.5445,0.7175,0.8925,1.41525
,,,,,,,,,,,,
